dataset,method_key,method,retention,retention_kind,image_id,question_id,question,prediction,ground_truth,correct,generated_tokens,selector_ms,ssd_read_ms,scatter_ms,prepare_ms,prefill_ms,ttft_ms,decode_ms,e2e_latency_ms,ssd_read_bytes,ssd_read_chunks,ssd_preads,chunk_io_ms,hook_ms,n_chunks_selected,n_chunks_total,touched_chunk_fraction,logical_kv_ratio,logical_kv_ratio_per_layer,fallback_rate,normal_chunk_count_total,normal_kv_read_bytes,separator_read_bytes,normal_kv_preads,separator_preads,total_actual_pread_bytes,static_score_calls,query_score_calls,diversity_calls,selection_mode,selected_chunk_ids_per_layer,separator_policy,reordered_prefix_store_validated,n_raters
gqa,static_diverse_chunk,Static+Diverse,0.25,chunk,n234722,20416717,What kind of furniture isn't clean?,Table,"[""chair""]",0.0,2,17.025037202984095,196.13766414113343,57.12283798493445,310.75821991544217,45.54075002670288,356.347995926626,18.278651987202466,374.6266479138285,314441728,576,251,230.1144377561286,0.0,9.0,37,0.24324324324324326,0.24747596153846155,"[0.2465811965811966, 0.2341880341880342, 0.2452991452991453, 0.23974358974358975, 0.24188034188034188, 0.2376068376068376, 0.24615384615384617, 0.24615384615384617, 0.24615384615384617, 0.24615384615384617, 0.24615384615384617, 0.2465811965811966, 0.24358974358974358, 0.2376068376068376, 0.24700854700854702, 0.25854700854700857, 0.25726495726495724, 0.25769230769230766, 0.2423076923076923, 0.25854700854700857, 0.24615384615384617, 0.25769230769230766, 0.25555555555555554, 0.24273504273504273, 0.25726495726495724, 0.23803418803418802, 0.2547008547008547, 0.2534188034188034, 0.24017094017094018, 0.25427350427350426, 0.25427350427350426, 0.23974358974358975]",0.0,288,295567360,18874368,250,1,314441728,32,0,32,static_diverse,"[[0, 2, 3, 5, 6, 7, 8, 9, 11], [0, 1, 2, 3, 4, 5, 7, 27, 36], [0, 1, 2, 3, 4, 6, 10, 19, 36], [0, 1, 2, 3, 4, 5, 6, 29, 36], [0, 1, 2, 3, 4, 6, 8, 33, 36], [0, 1, 2, 3, 6, 7, 8, 34, 36], [0, 1, 2, 3, 4, 5, 6, 17, 32], [0, 1, 2, 3, 4, 5, 6, 34, 35], [0, 1, 2, 3, 4, 5, 6, 27, 35], [0, 1, 2, 3, 4, 5, 6, 25, 33], [0, 1, 2, 3, 4, 5, 6, 34, 35], [0, 1, 2, 3, 4, 5, 6, 24, 29], [0, 1, 2, 3, 6, 7, 8, 33, 36], [0, 1, 2, 3, 4, 5, 7, 30, 36], [0, 1, 2, 3, 5, 7, 10, 29, 36], [0, 1, 2, 3, 5, 6, 8, 31, 35], [0, 1, 2, 3, 4, 5, 6, 29, 35], [0, 1, 2, 3, 4, 5, 6, 33, 35], [0, 1, 2, 3, 4, 5, 6, 22, 36], [0, 1, 2, 3, 4, 5, 8, 25, 30], [0, 1, 2, 3, 4, 5, 8, 12, 36], [0, 1, 2, 3, 4, 5, 6, 30, 34], [0, 1, 2, 3, 4, 5, 8, 11, 29], [0, 1, 2, 3, 4, 5, 7, 35, 36], [0, 1, 2, 3, 4, 5, 7, 21, 35], [0, 1, 2, 4, 5, 6, 9, 29, 36], [0, 1, 2, 3, 4, 5, 7, 27, 35], [0, 1, 2, 3, 4, 6, 8, 11, 29], [0, 1, 2, 3, 5, 10, 11, 32, 36], [0, 1, 2, 3, 4, 5, 6, 33, 34], [0, 2, 3, 6, 8, 10, 12, 32, 33], [0, 1, 2, 3, 5, 8, 10, 31, 36]]",sidecar,,0
gqa,fullload,FullLoad,1.0,full,n234722,20416487,What kind of food is on the pizza?,Sausage,"[""sausage""]",1.0,4,,366.8279132107273,,,618.4882048983127,623.6361899645999,55.34795101266354,678.9841409772635,1226833920,2368,64,,568.5149803757668,,,1.0,1.0,null,0.0,,1226833920,0,64,0,1226833920,,,,,null,,,0
gqa,reorder_prefix_chunk,Reorder+Prefix,0.25,chunk,n234722,20416487,What kind of food is on the pizza?,Sausage,"[""sausage""]",1.0,4,0.2631843090057373,134.1924020089209,55.30137603636831,224.7315930435434,57.39826790522784,282.19358599744737,54.053682019002736,336.2472680164501,320864256,576,65,163.10934512875974,0.0,9.0,37,0.24324324324324326,0.2512152777777778,"[0.24615384615384617, 0.24615384615384617, 0.25726495726495724, 0.24786324786324787, 0.2504273504273504, 0.24786324786324787, 0.24615384615384617, 0.24615384615384617, 0.24615384615384617, 0.24615384615384617, 0.24615384615384617, 0.24615384615384617, 0.252991452991453, 0.24700854700854702, 0.2568376068376068, 0.25769230769230766, 0.2564102564102564, 0.2564102564102564, 0.25213675213675213, 0.25854700854700857, 0.25726495726495724, 0.25384615384615383, 0.25598290598290596, 0.2534188034188034, 0.25598290598290596, 0.2465811965811966, 0.252991452991453, 0.2512820512820513, 0.24914529914529915, 0.2517094017094017, 0.25, 0.25]",0.0,288,301989888,18874368,64,1,320864256,0,0,0,prefix,"[[0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8]]",sidecar,True,0
gqa,static_diverse_chunk,Static+Diverse,0.25,chunk,n234722,20416487,What kind of food is on the pizza?,Sausage,"[""sausage""]",1.0,4,15.761472168378532,173.32915181759745,54.87385904416442,282.67477301415056,53.03637799806893,335.77215403784066,55.06754701491445,390.8397010527551,314441728,576,251,205.8084369637072,0.0,9.0,37,0.24324324324324326,0.24747596153846155,"[0.2465811965811966, 0.2341880341880342, 0.2452991452991453, 0.23974358974358975, 0.24188034188034188, 0.2376068376068376, 0.24615384615384617, 0.24615384615384617, 0.24615384615384617, 0.24615384615384617, 0.24615384615384617, 0.2465811965811966, 0.24358974358974358, 0.2376068376068376, 0.24700854700854702, 0.25854700854700857, 0.25726495726495724, 0.25769230769230766, 0.2423076923076923, 0.25854700854700857, 0.24615384615384617, 0.25769230769230766, 0.25555555555555554, 0.24273504273504273, 0.25726495726495724, 0.23803418803418802, 0.2547008547008547, 0.2534188034188034, 0.24017094017094018, 0.25427350427350426, 0.25427350427350426, 0.23974358974358975]",0.0,288,295567360,18874368,250,1,314441728,32,0,32,static_diverse,"[[0, 2, 3, 5, 6, 7, 8, 9, 11], [0, 1, 2, 3, 4, 5, 7, 27, 36], [0, 1, 2, 3, 4, 6, 10, 19, 36], [0, 1, 2, 3, 4, 5, 6, 29, 36], [0, 1, 2, 3, 4, 6, 8, 33, 36], [0, 1, 2, 3, 6, 7, 8, 34, 36], [0, 1, 2, 3, 4, 5, 6, 17, 32], [0, 1, 2, 3, 4, 5, 6, 34, 35], [0, 1, 2, 3, 4, 5, 6, 27, 35], [0, 1, 2, 3, 4, 5, 6, 25, 33], [0, 1, 2, 3, 4, 5, 6, 34, 35], [0, 1, 2, 3, 4, 5, 6, 24, 29], [0, 1, 2, 3, 6, 7, 8, 33, 36], [0, 1, 2, 3, 4, 5, 7, 30, 36], [0, 1, 2, 3, 5, 7, 10, 29, 36], [0, 1, 2, 3, 5, 6, 8, 31, 35], [0, 1, 2, 3, 4, 5, 6, 29, 35], [0, 1, 2, 3, 4, 5, 6, 33, 35], [0, 1, 2, 3, 4, 5, 6, 22, 36], [0, 1, 2, 3, 4, 5, 8, 25, 30], [0, 1, 2, 3, 4, 5, 8, 12, 36], [0, 1, 2, 3, 4, 5, 6, 30, 34], [0, 1, 2, 3, 4, 5, 8, 11, 29], [0, 1, 2, 3, 4, 5, 7, 35, 36], [0, 1, 2, 3, 4, 5, 7, 21, 35], [0, 1, 2, 4, 5, 6, 9, 29, 36], [0, 1, 2, 3, 4, 5, 7, 27, 35], [0, 1, 2, 3, 4, 6, 8, 11, 29], [0, 1, 2, 3, 5, 10, 11, 32, 36], [0, 1, 2, 3, 4, 5, 6, 33, 34], [0, 2, 3, 6, 8, 10, 12, 32, 33], [0, 1, 2, 3, 5, 8, 10, 31, 36]]",sidecar,,0
gqa,fullload,FullLoad,1.0,full,n234722,20416562,Which kind of cooking utensil is below the pizza?,Pizza cutter,"[""pan""]",0.0,5,,438.75375075731426,,,731.8368180422112,736.9835110148415,80.18578100018203,817.1692920150235,1226833920,2368,64,,672.1466539893299,,,1.0,1.0,null,0.0,,1226833920,0,64,0,1226833920,,,,,null,,,0
gqa,reorder_prefix_chunk,Reorder+Prefix,0.25,chunk,n234722,20416562,Which kind of cooking utensil is below the pizza?,Spatula,"[""pan""]",0.0,4,0.19640882965177298,118.38232423178852,45.50256999209523,192.82071106135845,40.72600894141942,233.6088779848069,57.23357305396348,290.8424510387704,320864256,576,65,141.457132762298,0.0,9.0,37,0.24324324324324326,0.2512152777777778,"[0.24615384615384617, 0.24615384615384617, 0.25726495726495724, 0.24786324786324787, 0.2504273504273504, 0.24786324786324787, 0.24615384615384617, 0.24615384615384617, 0.24615384615384617, 0.24615384615384617, 0.24615384615384617, 0.24615384615384617, 0.252991452991453, 0.24700854700854702, 0.2568376068376068, 0.25769230769230766, 0.2564102564102564, 0.2564102564102564, 0.25213675213675213, 0.25854700854700857, 0.25726495726495724, 0.25384615384615383, 0.25598290598290596, 0.2534188034188034, 0.25598290598290596, 0.2465811965811966, 0.252991452991453, 0.2512820512820513, 0.24914529914529915, 0.2517094017094017, 0.25, 0.25]",0.0,288,301989888,18874368,64,1,320864256,0,0,0,prefix,"[[0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8]]",sidecar,True,0
gqa,static_diverse_chunk,Static+Diverse,0.25,chunk,n234722,20416562,Which kind of cooking utensil is below the pizza?,Spatula,"[""pan""]",0.0,4,13.827014248818159,167.78786445502192,51.34904652368277,268.8937709899619,34.523086971603334,303.46407799515873,55.17876008525491,358.64283808041364,314441728,576,251,197.68422574270517,0.0,9.0,37,0.24324324324324326,0.24747596153846155,"[0.2465811965811966, 0.2341880341880342, 0.2452991452991453, 0.23974358974358975, 0.24188034188034188, 0.2376068376068376, 0.24615384615384617, 0.24615384615384617, 0.24615384615384617, 0.24615384615384617, 0.24615384615384617, 0.2465811965811966, 0.24358974358974358, 0.2376068376068376, 0.24700854700854702, 0.25854700854700857, 0.25726495726495724, 0.25769230769230766, 0.2423076923076923, 0.25854700854700857, 0.24615384615384617, 0.25769230769230766, 0.25555555555555554, 0.24273504273504273, 0.25726495726495724, 0.23803418803418802, 0.2547008547008547, 0.2534188034188034, 0.24017094017094018, 0.25427350427350426, 0.25427350427350426, 0.23974358974358975]",0.0,288,295567360,18874368,250,1,314441728,32,0,32,static_diverse,"[[0, 2, 3, 5, 6, 7, 8, 9, 11], [0, 1, 2, 3, 4, 5, 7, 27, 36], [0, 1, 2, 3, 4, 6, 10, 19, 36], [0, 1, 2, 3, 4, 5, 6, 29, 36], [0, 1, 2, 3, 4, 6, 8, 33, 36], [0, 1, 2, 3, 6, 7, 8, 34, 36], [0, 1, 2, 3, 4, 5, 6, 17, 32], [0, 1, 2, 3, 4, 5, 6, 34, 35], [0, 1, 2, 3, 4, 5, 6, 27, 35], [0, 1, 2, 3, 4, 5, 6, 25, 33], [0, 1, 2, 3, 4, 5, 6, 34, 35], [0, 1, 2, 3, 4, 5, 6, 24, 29], [0, 1, 2, 3, 6, 7, 8, 33, 36], [0, 1, 2, 3, 4, 5, 7, 30, 36], [0, 1, 2, 3, 5, 7, 10, 29, 36], [0, 1, 2, 3, 5, 6, 8, 31, 35], [0, 1, 2, 3, 4, 5, 6, 29, 35], [0, 1, 2, 3, 4, 5, 6, 33, 35], [0, 1, 2, 3, 4, 5, 6, 22, 36], [0, 1, 2, 3, 4, 5, 8, 25, 30], [0, 1, 2, 3, 4, 5, 8, 12, 36], [0, 1, 2, 3, 4, 5, 6, 30, 34], [0, 1, 2, 3, 4, 5, 8, 11, 29], [0, 1, 2, 3, 4, 5, 7, 35, 36], [0, 1, 2, 3, 4, 5, 7, 21, 35], [0, 1, 2, 4, 5, 6, 9, 29, 36], [0, 1, 2, 3, 4, 5, 7, 27, 35], [0, 1, 2, 3, 4, 6, 8, 11, 29], [0, 1, 2, 3, 5, 10, 11, 32, 36], [0, 1, 2, 3, 4, 5, 6, 33, 34], [0, 2, 3, 6, 8, 10, 12, 32, 33], [0, 1, 2, 3, 5, 8, 10, 31, 36]]",sidecar,,0
gqa,fullload,FullLoad,1.0,full,n234722,20416421,Is the sausage in the bottom part or in the top of the photo?,Top,"[""top""]",1.0,2,,477.5913938647136,,,769.411577959545,774.3941909866408,51.27818800974637,825.6723789963871,1226833920,2368,64,,712.2137808473781,,,1.0,1.0,null,0.0,,1226833920,0,64,0,1226833920,,,,,null,,,0
gqa,reorder_prefix_chunk,Reorder+Prefix,0.25,chunk,n234722,20416421,Is the sausage in the bottom part or in the top of the photo?,Bottom,"[""top""]",0.0,3,0.229576020501554,131.24253519345075,53.07900591287762,221.1092070210725,45.84729892667383,267.01526902616024,36.074778996407986,303.0900480225682,320864256,576,65,160.94263282138854,0.0,9.0,37,0.24324324324324326,0.2512152777777778,"[0.24615384615384617, 0.24615384615384617, 0.25726495726495724, 0.24786324786324787, 0.2504273504273504, 0.24786324786324787, 0.24615384615384617, 0.24615384615384617, 0.24615384615384617, 0.24615384615384617, 0.24615384615384617, 0.24615384615384617, 0.252991452991453, 0.24700854700854702, 0.2568376068376068, 0.25769230769230766, 0.2564102564102564, 0.2564102564102564, 0.25213675213675213, 0.25854700854700857, 0.25726495726495724, 0.25384615384615383, 0.25598290598290596, 0.2534188034188034, 0.25598290598290596, 0.2465811965811966, 0.252991452991453, 0.2512820512820513, 0.24914529914529915, 0.2517094017094017, 0.25, 0.25]",0.0,288,301989888,18874368,64,1,320864256,0,0,0,prefix,"[[0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8]]",sidecar,True,0
gqa,static_diverse_chunk,Static+Diverse,0.25,chunk,n234722,20416421,Is the sausage in the bottom part or in the top of the photo?,Top,"[""top""]",1.0,2,14.664436224848032,172.2532018320635,53.261134307831526,277.62701106257737,48.19465207401663,325.88320109061897,18.92469997983426,344.8079010704532,314441728,576,251,203.59721803106368,0.0,9.0,37,0.24324324324324326,0.24747596153846155,"[0.2465811965811966, 0.2341880341880342, 0.2452991452991453, 0.23974358974358975, 0.24188034188034188, 0.2376068376068376, 0.24615384615384617, 0.24615384615384617, 0.24615384615384617, 0.24615384615384617, 0.24615384615384617, 0.2465811965811966, 0.24358974358974358, 0.2376068376068376, 0.24700854700854702, 0.25854700854700857, 0.25726495726495724, 0.25769230769230766, 0.2423076923076923, 0.25854700854700857, 0.24615384615384617, 0.25769230769230766, 0.25555555555555554, 0.24273504273504273, 0.25726495726495724, 0.23803418803418802, 0.2547008547008547, 0.2534188034188034, 0.24017094017094018, 0.25427350427350426, 0.25427350427350426, 0.23974358974358975]",0.0,288,295567360,18874368,250,1,314441728,32,0,32,static_diverse,"[[0, 2, 3, 5, 6, 7, 8, 9, 11], [0, 1, 2, 3, 4, 5, 7, 27, 36], [0, 1, 2, 3, 4, 6, 10, 19, 36], [0, 1, 2, 3, 4, 5, 6, 29, 36], [0, 1, 2, 3, 4, 6, 8, 33, 36], [0, 1, 2, 3, 6, 7, 8, 34, 36], [0, 1, 2, 3, 4, 5, 6, 17, 32], [0, 1, 2, 3, 4, 5, 6, 34, 35], [0, 1, 2, 3, 4, 5, 6, 27, 35], [0, 1, 2, 3, 4, 5, 6, 25, 33], [0, 1, 2, 3, 4, 5, 6, 34, 35], [0, 1, 2, 3, 4, 5, 6, 24, 29], [0, 1, 2, 3, 6, 7, 8, 33, 36], [0, 1, 2, 3, 4, 5, 7, 30, 36], [0, 1, 2, 3, 5, 7, 10, 29, 36], [0, 1, 2, 3, 5, 6, 8, 31, 35], [0, 1, 2, 3, 4, 5, 6, 29, 35], [0, 1, 2, 3, 4, 5, 6, 33, 35], [0, 1, 2, 3, 4, 5, 6, 22, 36], [0, 1, 2, 3, 4, 5, 8, 25, 30], [0, 1, 2, 3, 4, 5, 8, 12, 36], [0, 1, 2, 3, 4, 5, 6, 30, 34], [0, 1, 2, 3, 4, 5, 8, 11, 29], [0, 1, 2, 3, 4, 5, 7, 35, 36], [0, 1, 2, 3, 4, 5, 7, 21, 35], [0, 1, 2, 4, 5, 6, 9, 29, 36], [0, 1, 2, 3, 4, 5, 7, 27, 35], [0, 1, 2, 3, 4, 6, 8, 11, 29], [0, 1, 2, 3, 5, 10, 11, 32, 36], [0, 1, 2, 3, 4, 5, 6, 33, 34], [0, 2, 3, 6, 8, 10, 12, 32, 33], [0, 1, 2, 3, 5, 8, 10, 31, 36]]",sidecar,,0
gqa,fullload,FullLoad,1.0,full,n234722,20416424,Does the sausage that is to the left of the pan look small and brown?,Yes,"[""yes""]",1.0,2,,418.49564865697175,,,688.1216750480235,693.0857569677755,19.421263015829027,712.5070199836046,1226833920,2368,64,,640.1018524775282,,,1.0,1.0,null,0.0,,1226833920,0,64,0,1226833920,,,,,null,,,0
gqa,reorder_prefix_chunk,Reorder+Prefix,0.25,chunk,n234722,20416424,Does the sausage that is to the left of the pan look small and brown?,Yes,"[""yes""]",1.0,2,0.19297190010547638,118.0425159400329,44.771571177989244,193.82196001242846,38.20049995556474,232.06225805915892,18.88583495747298,250.9480930166319,320864256,576,65,143.18917004857212,0.0,9.0,37,0.24324324324324326,0.2512152777777778,"[0.24615384615384617, 0.24615384615384617, 0.25726495726495724, 0.24786324786324787, 0.2504273504273504, 0.24786324786324787, 0.24615384615384617, 0.24615384615384617, 0.24615384615384617, 0.24615384615384617, 0.24615384615384617, 0.24615384615384617, 0.252991452991453, 0.24700854700854702, 0.2568376068376068, 0.25769230769230766, 0.2564102564102564, 0.2564102564102564, 0.25213675213675213, 0.25854700854700857, 0.25726495726495724, 0.25384615384615383, 0.25598290598290596, 0.2534188034188034, 0.25598290598290596, 0.2465811965811966, 0.252991452991453, 0.2512820512820513, 0.24914529914529915, 0.2517094017094017, 0.25, 0.25]",0.0,288,301989888,18874368,64,1,320864256,0,0,0,prefix,"[[0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8]]",sidecar,True,0
gqa,static_diverse_chunk,Static+Diverse,0.25,chunk,n234722,20416424,Does the sausage that is to the left of the pan look small and brown?,Yes,"[""yes""]",1.0,2,17.497369088232517,181.41211394686252,59.17340831365436,299.4907950051129,40.413492009975016,339.96617200318724,18.834087997674942,358.8002600008622,314441728,576,251,216.4908554404974,0.0,9.0,37,0.24324324324324326,0.24747596153846155,"[0.2465811965811966, 0.2341880341880342, 0.2452991452991453, 0.23974358974358975, 0.24188034188034188, 0.2376068376068376, 0.24615384615384617, 0.24615384615384617, 0.24615384615384617, 0.24615384615384617, 0.24615384615384617, 0.2465811965811966, 0.24358974358974358, 0.2376068376068376, 0.24700854700854702, 0.25854700854700857, 0.25726495726495724, 0.25769230769230766, 0.2423076923076923, 0.25854700854700857, 0.24615384615384617, 0.25769230769230766, 0.25555555555555554, 0.24273504273504273, 0.25726495726495724, 0.23803418803418802, 0.2547008547008547, 0.2534188034188034, 0.24017094017094018, 0.25427350427350426, 0.25427350427350426, 0.23974358974358975]",0.0,288,295567360,18874368,250,1,314441728,32,0,32,static_diverse,"[[0, 2, 3, 5, 6, 7, 8, 9, 11], [0, 1, 2, 3, 4, 5, 7, 27, 36], [0, 1, 2, 3, 4, 6, 10, 19, 36], [0, 1, 2, 3, 4, 5, 6, 29, 36], [0, 1, 2, 3, 4, 6, 8, 33, 36], [0, 1, 2, 3, 6, 7, 8, 34, 36], [0, 1, 2, 3, 4, 5, 6, 17, 32], [0, 1, 2, 3, 4, 5, 6, 34, 35], [0, 1, 2, 3, 4, 5, 6, 27, 35], [0, 1, 2, 3, 4, 5, 6, 25, 33], [0, 1, 2, 3, 4, 5, 6, 34, 35], [0, 1, 2, 3, 4, 5, 6, 24, 29], [0, 1, 2, 3, 6, 7, 8, 33, 36], [0, 1, 2, 3, 4, 5, 7, 30, 36], [0, 1, 2, 3, 5, 7, 10, 29, 36], [0, 1, 2, 3, 5, 6, 8, 31, 35], [0, 1, 2, 3, 4, 5, 6, 29, 35], [0, 1, 2, 3, 4, 5, 6, 33, 35], [0, 1, 2, 3, 4, 5, 6, 22, 36], [0, 1, 2, 3, 4, 5, 8, 25, 30], [0, 1, 2, 3, 4, 5, 8, 12, 36], [0, 1, 2, 3, 4, 5, 6, 30, 34], [0, 1, 2, 3, 4, 5, 8, 11, 29], [0, 1, 2, 3, 4, 5, 7, 35, 36], [0, 1, 2, 3, 4, 5, 7, 21, 35], [0, 1, 2, 4, 5, 6, 9, 29, 36], [0, 1, 2, 3, 4, 5, 7, 27, 35], [0, 1, 2, 3, 4, 6, 8, 11, 29], [0, 1, 2, 3, 5, 10, 11, 32, 36], [0, 1, 2, 3, 4, 5, 6, 33, 34], [0, 2, 3, 6, 8, 10, 12, 32, 33], [0, 1, 2, 3, 5, 8, 10, 31, 36]]",sidecar,,0
gqa,fullload,FullLoad,1.0,full,n494918,201185759,What's the boy looking at?,Frisbee,"[""frisbee""]",1.0,5,,438.72764438856393,,,796.5966740157455,801.9134709611535,71.6347680427134,873.5482390038669,1233125376,2368,64,,753.6416571820155,,,1.0,1.0,null,0.0,,1233125376,0,64,0,1233125376,,,,,null,,,0
