dataset,method_key,method,retention,retention_kind,image_id,question_id,question,prediction,ground_truth,correct,generated_tokens,selector_ms,ssd_read_ms,scatter_ms,prepare_ms,prefill_ms,ttft_ms,decode_ms,e2e_latency_ms,ssd_read_bytes,ssd_read_chunks,ssd_preads,chunk_io_ms,hook_ms,n_chunks_selected,n_chunks_total,touched_chunk_fraction,logical_kv_ratio,fallback_rate
gqa,recompute,ReComp,,none,n199286,201439590,What animal is standing on the green grass?,None,"[""horse""]",0.0,2,,0.0,,,487.0269749662839,487.02715995023027,19.148013030644506,506.1751729808748,0,0,0,,,,,,,
gqa,sparsevlm,SparseVLM,0.25,token,n199286,201439590,What animal is standing on the green grass?,None,"[""horse""]",0.0,2,,402.5427695014514,,,768.1043089833111,774.8559070168994,20.551508001517504,795.4074150184169,927678464,2826,142,,691.9721891754307,,,0.7265625,0.24620874219446923,0.15625
gqa,static_diverse_chunk@25,Static+Diverse,0.25,chunk,n199286,201439590,What animal is standing on the green grass?,None,"[""horse""]",0.0,2,16.027714998926967,167.24927781615406,52.660804125480354,273.19439698476344,46.78925801999867,320.0487000285648,19.254293001722544,339.3029930302873,305594368,576,267,198.38189048459753,0.0,9.0,36,0.25,0.25735950044603034,0.0
gqa,static_diverse_chunk@50,Static+Diverse,0.5,chunk,n199286,201439590,What animal is standing on the green grass?,None,"[""horse""]",0.0,2,23.45783793134615,309.5821690512821,88.52566301357001,501.41786702442914,56.07089097611606,557.5583570171148,19.219484995119274,576.777842012234,589299712,1152,375,382.29587610112503,0.0,18.0,36,0.5,0.48661909009812665,0.0
gqa,fullload,FullLoad,1.0,full,n199286,201439451,Is the happy woman on the right side or on the left?,Left,"[""right""]",0.0,2,,346.27957368502393,,,573.8342409604229,580.3021949832328,20.100655034184456,600.4028500174172,1175453696,2304,64,,526.2866127304733,,,1.0,0.24620874219446923,0.0
gqa,recompute,ReComp,,none,n199286,201439451,Is the happy woman on the right side or on the left?,Left,"[""right""]",0.0,2,,0.0,,,489.1095680068247,489.10965101094916,19.205171964131296,508.31482297508046,0,0,0,,,,,,,
gqa,sparsevlm,SparseVLM,0.25,token,n199286,201439451,Is the happy woman on the right side or on the left?,Left,"[""right""]",0.0,2,,384.30847629206255,,,731.3638429623097,737.9654530086555,28.00853201188147,765.9739850205369,920272896,2808,142,,660.4492130572908,,,0.71875,0.24620874219446923,0.09375
gqa,static_diverse_chunk@25,Static+Diverse,0.25,chunk,n199286,201439451,Is the happy woman on the right side or on the left?,Left,"[""right""]",0.0,2,15.395497961435467,167.70742397056893,51.66884895879775,271.03759499732405,49.88384194439277,320.9865629905835,19.756681052967906,340.7432440435514,305594368,576,267,198.09961778810248,0.0,9.0,36,0.25,0.25735950044603034,0.0
gqa,static_diverse_chunk@50,Static+Diverse,0.5,chunk,n199286,201439451,Is the happy woman on the right side or on the left?,Left,"[""right""]",0.0,2,22.267602034844458,304.47226023534313,86.78633905947208,490.30836299061775,54.05579297803342,544.4347999873571,19.377776014152914,563.81257600151,589299712,1152,375,374.3041298002936,0.0,18.0,36,0.5,0.48661909009812665,0.0
gqa,fullload,FullLoad,1.0,full,n199286,201439531,Is the grass green?,Yes,"[""yes""]",1.0,2,,390.546286071185,,,645.0855360017158,651.887658983469,19.995604001451284,671.8832629849203,1175453696,2304,64,,590.5641449498944,,,1.0,0.24620874219446923,0.0
gqa,recompute,ReComp,,none,n199286,201439531,Is the grass green?,Yes,"[""yes""]",1.0,2,,0.0,,,489.2118130228482,489.21191500267014,18.726154987234622,507.93806998990476,0,0,0,,,,,,,
gqa,sparsevlm,SparseVLM,0.25,token,n199286,201439531,Is the grass green?,No,"[""yes""]",0.0,2,,358.54423424461856,,,676.3726039789617,682.9074579873122,22.184693021699786,705.092151009012,958054400,2882,152,,615.2229169965722,,,0.7508680555555556,0.24620874219446923,0.125
gqa,static_diverse_chunk@25,Static+Diverse,0.25,chunk,n199286,201439531,Is the grass green?,Yes,"[""yes""]",1.0,2,11.574944946914911,150.8314752136357,44.10048818681389,237.26770502980798,34.327655972447246,271.6430390137248,19.823218986857682,291.46625800058246,305594368,576,267,175.93153804773465,0.0,9.0,36,0.25,0.25735950044603034,0.0
gqa,static_diverse_chunk@50,Static+Diverse,0.5,chunk,n199286,201439531,Is the grass green?,Yes,"[""yes""]",1.0,2,22.8373056743294,307.9178140615113,89.1803169506602,496.1113299941644,40.959153964649886,537.1253649936989,19.238759006839246,556.3641240005381,589299712,1152,375,377.47577601112425,0.0,18.0,36,0.5,0.48661909009812665,0.0
gqa,fullload,FullLoad,1.0,full,n199286,201439514,Who is wearing a shirt?,No one,"[""woman""]",0.0,3,,331.21734793530777,,,545.4148019780405,551.9567019655369,43.069700011983514,595.0264019775204,1175453696,2304,64,,503.20356292650104,,,1.0,0.24620874219446923,0.0
gqa,recompute,ReComp,,none,n199286,201439514,Who is wearing a shirt?,No one,"[""woman""]",0.0,3,,0.0,,,515.0755129870959,515.0756729999557,38.23644097428769,553.3121139742434,0,0,0,,,,,,,
gqa,sparsevlm,SparseVLM,0.25,token,n199286,201439514,Who is wearing a shirt?,No one,"[""woman""]",0.0,3,,406.73194808186963,,,769.5843050023541,776.267308043316,45.265475986525416,821.5327840298414,933937152,2836,146,,695.7673109136522,,,0.7309027777777778,0.24620874219446923,0.125
gqa,static_diverse_chunk@25,Static+Diverse,0.25,chunk,n199286,201439514,Who is wearing a shirt?,Man,"[""woman""]",0.0,2,17.91963103460148,172.60169197106734,56.115400162525475,286.36336099589244,65.30691595980898,351.7355499789119,20.507448993157595,372.2429989720695,305594368,576,267,206.21253811987117,0.0,9.0,36,0.25,0.25735950044603034,0.0
gqa,static_diverse_chunk@50,Static+Diverse,0.5,chunk,n199286,201439514,Who is wearing a shirt?,No one,"[""woman""]",0.0,3,24.25440022489056,320.9028263227083,91.659180005081,516.4584159501828,41.77340300520882,558.3016229793429,39.4262169720605,597.7278399514034,589299712,1152,375,393.615496752318,0.0,18.0,36,0.5,0.48661909009812665,0.0
gqa,fullload,FullLoad,1.0,full,n199286,201439703,What animal is to the left of the girl?,Chicken,"[""horse""]",0.0,3,,400.0496352673508,,,641.7014710023068,648.1165789882652,39.867684012278914,687.9842630005442,1175453696,2304,64,,589.1314139589667,,,1.0,0.24620874219446923,0.0
gqa,recompute,ReComp,,none,n199286,201439703,What animal is to the left of the girl?,Chicken,"[""horse""]",0.0,3,,0.0,,,518.185316992458,518.1855259579606,37.31922304723412,555.5047490051948,0,0,0,,,,,,,
gqa,sparsevlm,SparseVLM,0.25,token,n199286,201439703,What animal is to the left of the girl?,Chicken,"[""horse""]",0.0,3,,395.3587536816485,,,735.467384045478,741.8969720019959,40.327549970243126,782.224521972239,929775616,2830,136,,666.8480011285283,,,0.7282986111111112,0.24620874219446923,0.15625
gqa,static_diverse_chunk@25,Static+Diverse,0.25,chunk,n199286,201439703,What animal is to the left of the girl?,Chicken,"[""horse""]",0.0,3,16.204948246013373,165.84698559017852,52.29582509491593,271.38717501657084,54.83085196465254,326.2846209690906,37.67816204344854,363.96278301253915,305594368,576,267,196.99497293913737,0.0,9.0,36,0.25,0.25735950044603034,0.0
gqa,static_diverse_chunk@50,Static+Diverse,0.5,chunk,n199286,201439703,What animal is to the left of the girl?,Chicken,"[""horse""]",0.0,3,23.866775271017104,316.34719570865855,89.09110695822164,507.6867489842698,42.25764801958576,550.0159349758178,37.92837803484872,587.9443130106665,589299712,1152,375,387.8006730810739,0.0,18.0,36,0.5,0.48661909009812665,0.0
gqa,fullload,FullLoad,1.0,full,n199286,201439727,Do the shorts have dark color and large size?,No,"[""no""]",1.0,2,,400.1653850427829,,,669.6888800361194,676.3250670046546,20.17837599851191,696.5034430031665,1175453696,2304,64,,613.8322482001968,,,1.0,0.24620874219446923,0.0
gqa,recompute,ReComp,,none,n199286,201439727,Do the shorts have dark color and large size?,No,"[""no""]",1.0,2,,0.0,,,506.32123404648155,506.32147502619773,18.97520897909999,525.2966840052977,0,0,0,,,,,,,
gqa,sparsevlm,SparseVLM,0.25,token,n199286,201439727,Do the shorts have dark color and large size?,No,"[""no""]",1.0,2,,408.21139013860375,,,760.9142200089991,767.4790500313975,24.9603979755193,792.4394480069168,993902592,2962,142,,691.7798200738616,,,0.7855902777777778,0.24620874219446923,0.3125
gqa,static_diverse_chunk@25,Static+Diverse,0.25,chunk,n199286,201439727,Do the shorts have dark color and large size?,No,"[""no""]",1.0,2,13.366806204430759,159.4011161942035,47.738950001075864,253.40175401652232,40.88251601206139,294.34881400084123,19.43808898795396,313.7869029887952,305594368,576,267,186.49464275222272,0.0,9.0,36,0.25,0.25735950044603034,0.0
gqa,static_diverse_chunk@50,Static+Diverse,0.5,chunk,n199286,201439727,Do the shorts have dark color and large size?,No,"[""no""]",1.0,2,24.600280972663313,315.39066787809134,89.92499398300424,511.7843420011923,51.393728994298726,563.2469049887732,19.04372702119872,582.2906320099719,589299712,1152,375,390.2198681025766,0.0,18.0,36,0.5,0.48661909009812665,0.0
gqa,fullload,FullLoad,1.0,full,n298104,201505104,What color are the mountains next to the ocean?,Green,"[""gray""]",0.0,2,,391.201114107389,,,658.89346197946,665.3674659901299,19.778907008003443,685.1463729981333,1132462080,2176,64,,600.9194939979352,,,1.0,0.24444444444444444,0.0
gqa,recompute,ReComp,,none,n298104,201505104,What color are the mountains next to the ocean?,Green,"[""gray""]",0.0,2,,0.0,,,501.0004779906012,501.0007090168074,19.383851962629706,520.3845609794371,0,0,0,,,,,,,
gqa,sparsevlm,SparseVLM,0.25,token,n298104,201505104,What color are the mountains next to the ocean?,Green,"[""gray""]",0.0,2,,359.74769096355885,,,696.2942989775911,702.7463190024719,35.523765021935105,738.270084024407,915013632,2734,146,,626.4904791023582,,,0.7564338235294118,0.24444444444444444,0.125
gqa,static_diverse_chunk@25,Static+Diverse,0.25,chunk,n298104,201505104,What color are the mountains next to the ocean?,Green,"[""gray""]",0.0,2,16.780799021944404,181.66084674885496,54.322456184308976,290.1415760279633,50.38580799009651,340.59080498991534,19.193943007849157,359.7847479977645,291766272,512,265,213.1208697683178,0.0,8.0,34,0.23529411764705882,0.23148148148148148,0.0
gqa,static_diverse_chunk@50,Static+Diverse,0.5,chunk,n298104,201505104,What color are the mountains next to the ocean?,Green,"[""gray""]",0.0,2,23.452659021131694,306.5682589658536,89.56426102668047,498.69760702131316,42.82519803382456,541.5937470388599,19.836185965687037,561.4299330045469,592707584,1088,363,378.79308906849474,0.0,17.0,34,0.5,0.4962962962962963,0.0
gqa,fullload,FullLoad,1.0,full,n298104,201505196,How large is the sand?,Small,"[""large""]",0.0,2,,367.75817401940003,,,609.542527992744,615.9835919970647,19.898490980267525,635.8820829773322,1132462080,2176,64,,556.9519208511338,,,1.0,0.24444444444444444,0.0
gqa,recompute,ReComp,,none,n298104,201505196,How large is the sand?,Small,"[""large""]",0.0,2,,0.0,,,499.97566803358495,499.97576902387664,19.26066796295345,519.2364369868301,0,0,0,,,,,,,
gqa,sparsevlm,SparseVLM,0.25,token,n298104,201505196,How large is the sand?,Small,"[""large""]",0.0,2,,376.0707718320191,,,736.7525299778208,743.2233230210841,39.66948000015691,782.892803021241,878575616,2664,160,,657.1689232368954,,,0.7242647058823529,0.24444444444444444,0.09375
gqa,static_diverse_chunk@25,Static+Diverse,0.25,chunk,n298104,201505196,How large is the sand?,Small,"[""large""]",0.0,2,14.897321292664856,169.00463920319453,50.47704896423966,269.36963701155037,56.09350302256644,325.5269390065223,20.137384010013193,345.6643230165355,291766272,512,265,198.20792082464322,0.0,8.0,34,0.23529411764705882,0.23148148148148148,0.0
gqa,static_diverse_chunk@50,Static+Diverse,0.5,chunk,n298104,201505196,How large is the sand?,Small,"[""large""]",0.0,2,23.637702863197774,298.8972628954798,89.87875282764435,492.2073389752768,53.96622698754072,546.2414199719205,18.951802048832178,565.1932220207527,592707584,1088,363,371.76951888250187,0.0,17.0,34,0.5,0.4962962962962963,0.0
gqa,fullload,FullLoad,1.0,full,n298104,201504797,Does the shirt look short sleeved or long sleeved?,Short sleeved,"[""short sleeved""]",1.0,5,,363.97389479679987,,,606.9605899974704,613.3667340036482,76.88705599866807,690.2537900023162,1132462080,2176,64,,554.5093418331817,,,1.0,0.24444444444444444,0.0
gqa,recompute,ReComp,,none,n298104,201504797,Does the shirt look short sleeved or long sleeved?,Short sleeved,"[""short sleeved""]",1.0,5,,0.0,,,476.76539595704526,476.7655769828707,73.3976440387778,550.1632210216485,0,0,0,,,,,,,
gqa,sparsevlm,SparseVLM,0.25,token,n298104,201504797,Does the shirt look short sleeved or long sleeved?,Short sleeved,"[""short sleeved""]",1.0,5,,384.2152542783879,,,741.2305740290321,747.5559430313297,97.95573499286547,845.5116780241951,878313472,2664,138,,662.4737370293587,,,0.7242647058823529,0.24444444444444444,0.125
gqa,static_diverse_chunk@25,Static+Diverse,0.25,chunk,n298104,201504797,Does the shirt look short sleeved or long sleeved?,Short sleeved,"[""short sleeved""]",1.0,5,16.33795292582363,181.32706271717325,53.91003179829568,288.38579199509695,54.4387039844878,342.88882196415216,75.83163701929152,418.7204589834437,291766272,512,265,212.26613415637985,0.0,8.0,34,0.23529411764705882,0.23148148148148148,0.0
gqa,static_diverse_chunk@50,Static+Diverse,0.5,chunk,n298104,201504797,Does the shirt look short sleeved or long sleeved?,Short sleeved,"[""short sleeved""]",1.0,5,22.345127013977617,300.9379580616951,88.41463091084734,488.9451980125159,49.43296604324132,538.448061037343,76.00418495712802,614.452245994471,592707584,1088,363,371.30290386267006,0.0,17.0,34,0.5,0.4962962962962963,0.0
gqa,fullload,FullLoad,1.0,full,n298104,201504720,How big is the flower on the surfboard?,Small,"[""small""]",1.0,2,,385.5555040645413,,,647.1690029720776,653.6265129689127,41.86989401932806,695.4964069882408,1132462080,2176,64,,587.8975872765295,,,1.0,0.24444444444444444,0.0
gqa,recompute,ReComp,,none,n298104,201504720,How big is the flower on the surfboard?,Small,"[""small""]",1.0,2,,0.0,,,469.00361496955156,469.0038089756854,18.792882037814707,487.7966910135001,0,0,0,,,,,,,
gqa,sparsevlm,SparseVLM,0.25,token,n298104,201504720,How big is the flower on the surfboard?,Small,"[""small""]",1.0,2,,397.28988392744213,,,771.1281140218489,777.5758180068806,26.992373983375728,804.5681919902563,931004416,2766,144,,693.5528371250257,,,0.7711397058823529,0.24444444444444444,0.15625
gqa,static_diverse_chunk@25,Static+Diverse,0.25,chunk,n298104,201504720,How big is the flower on the surfboard?,Small,"[""small""]",1.0,2,17.392572888638824,176.11378291621804,55.82547915400937,287.8914019674994,41.07677598949522,329.03452799655497,19.038567959796637,348.0730959563516,291766272,512,265,208.75621790764853,0.0,8.0,34,0.23529411764705882,0.23148148148148148,0.0
gqa,static_diverse_chunk@50,Static+Diverse,0.5,chunk,n298104,201504720,How big is the flower on the surfboard?,Small,"[""small""]",1.0,2,20.997772051487118,285.6184132397175,86.00191492587328,467.38810394890606,35.68014403572306,503.1155659817159,19.362000981345773,522.4775669630617,592707584,1088,363,353.59463799977675,0.0,17.0,34,0.5,0.4962962962962963,0.0
gqa,fullload,FullLoad,1.0,full,n298104,201504921,What is the thin person standing behind of?,Surfboard,"[""sign""]",0.0,4,,434.40512305824086,,,727.6985290227458,734.2797589953989,57.42197000654414,791.701729001943,1132462080,2176,64,,660.8973480761051,,,1.0,0.24444444444444444,0.0
gqa,recompute,ReComp,,none,n298104,201504921,What is the thin person standing behind of?,Surfboard,"[""sign""]",0.0,4,,0.0,,,492.1702930005267,492.1704850276001,55.41045998688787,547.580945014488,0,0,0,,,,,,,
gqa,sparsevlm,SparseVLM,0.25,token,n298104,201504921,What is the thin person standing behind of?,Surfboard,"[""sign""]",0.0,4,,384.7889290191233,,,742.196255014278,749.1259290254675,68.55690199881792,817.6828310242854,896401408,2698,154,,665.4816629597917,,,0.7398897058823529,0.24444444444444444,0.0625
gqa,static_diverse_chunk@25,Static+Diverse,0.25,chunk,n298104,201504921,What is the thin person standing behind of?,Surfboard,"[""sign""]",0.0,4,16.256005794275552,181.68549664551392,53.415610163938254,287.9606829956174,50.94458704115823,338.969023025129,56.56743299914524,395.53645602427423,291766272,512,265,212.36515388591215,0.0,8.0,34,0.23529411764705882,0.23148148148148148,0.0
gqa,static_diverse_chunk@50,Static+Diverse,0.5,chunk,n298104,201504921,What is the thin person standing behind of?,Surfboard,"[""sign""]",0.0,4,17.475725093390793,274.72599397879094,79.75415792316198,435.18796999705955,45.57320004096255,480.81442900002,57.420322962570935,538.234751962591,592707584,1088,363,331.3612279598601,0.0,17.0,34,0.5,0.4962962962962963,0.0
gqa,fullload,FullLoad,1.0,full,n298104,201504737,What is on the surfboard behind the sign?,Flower,"[""flower""]",1.0,3,,365.69096706807613,,,610.8575250254944,617.207307019271,38.60406996682286,655.8113769860938,1132462080,2176,64,,561.5505669265985,,,1.0,0.24444444444444444,0.0
gqa,recompute,ReComp,,none,n298104,201504737,What is on the surfboard behind the sign?,Flower,"[""flower""]",1.0,3,,0.0,,,467.2429939964786,467.24328998243436,37.355261971242726,504.5985519536771,0,0,0,,,,,,,
gqa,sparsevlm,SparseVLM,0.25,token,n298104,201504737,What is on the surfboard behind the sign?,Flower,"[""flower""]",1.0,3,,390.9678151831031,,,757.8044370166026,764.4801210262813,50.82129000220448,815.3014110284857,913440768,2732,164,,676.8681249232031,,,0.7555147058823529,0.24444444444444444,0.15625
gqa,static_diverse_chunk@25,Static+Diverse,0.25,chunk,n298104,201504737,What is on the surfboard behind the sign?,Flower,"[""flower""]",1.0,3,13.177816988900304,163.52400096366182,46.99010722106323,255.6959280045703,35.81089398358017,291.5549909812398,38.24603004613891,329.80102102737874,291766272,512,265,189.854203897994,0.0,8.0,34,0.23529411764705882,0.23148148148148148,0.0
gqa,static_diverse_chunk@50,Static+Diverse,0.5,chunk,n298104,201504737,What is on the surfboard behind the sign?,Flower,"[""flower""]",1.0,3,23.737830226309597,296.45241564139724,90.1014941628091,490.4881080146879,51.22682702494785,541.7844270123169,37.862593948375434,579.6470209606923,592707584,1088,363,369.74075209582224,0.0,17.0,34,0.5,0.4962962962962963,0.0
gqa,fullload,FullLoad,1.0,full,n166008,20240972,Do the customers appear to be waiting?,Yes,"[""yes""]",1.0,2,,397.4160301149823,,,654.6353910234757,661.2413150141947,19.939323945436627,681.1806389596313,1226833920,2368,64,,602.6447499752976,,,1.0,0.24615384615384617,0.0
gqa,recompute,ReComp,,none,n166008,20240972,Do the customers appear to be waiting?,Yes,"[""yes""]",1.0,2,,0.0,,,551.3847300317138,551.3850710121915,18.937312997877598,570.3223840100691,0,0,0,,,,,,,
gqa,sparsevlm,SparseVLM,0.25,token,n166008,20240972,Do the customers appear to be waiting?,Yes,"[""yes""]",1.0,2,,419.99472462339327,,,803.7271529901773,810.4698020033538,38.417618023231626,848.8874200265855,973176832,2934,150,,724.2696198518388,,,0.7390202702702703,0.24615384615384617,0.125
gqa,static_diverse_chunk@25,Static+Diverse,0.25,chunk,n166008,20240972,Do the customers appear to be waiting?,No,"[""yes""]",0.0,2,17.75049406569451,177.53215093398467,56.27396504860371,291.5911639574915,65.31317596090958,356.97079595411196,51.739108050242066,408.70990400435403,312147968,576,281,211.3770300638862,0.0,9.0,37,0.24324324324324326,0.23461538461538461,0.0
gqa,static_diverse_chunk@50,Static+Diverse,0.5,chunk,n166008,20240972,Do the customers appear to be waiting?,Yes,"[""yes""]",1.0,2,21.309154923073947,316.86189712490886,86.26520197140053,502.17379798414186,44.06092100543901,546.3071669801138,19.628133974038064,565.9353009541519,610009088,1152,395,387.64592388179153,0.0,18.0,37,0.4864864864864865,0.48034188034188036,0.0
gqa,fullload,FullLoad,1.0,full,n166008,20240975,Who is waiting?,People,"[""customers""]",0.0,2,,366.23614106792957,,,603.2793799531646,609.9431369802915,19.733576045837253,629.6767130261287,1226833920,2368,64,,557.4242898146622,,,1.0,0.24615384615384617,0.0
gqa,recompute,ReComp,,none,n166008,20240975,Who is waiting?,People,"[""customers""]",0.0,2,,0.0,,,562.396342982538,562.396630004514,18.792051007039845,581.1886810115539,0,0,0,,,,,,,
gqa,sparsevlm,SparseVLM,0.25,token,n166008,20240975,Who is waiting?,People,"[""customers""]",0.0,2,,376.75801757723093,,,697.8173570241779,704.5143670402467,20.339310984127223,724.853678024374,990085120,2968,164,,637.7749959356152,,,0.7533783783783784,0.24615384615384617,0.1875
gqa,static_diverse_chunk@25,Static+Diverse,0.25,chunk,n166008,20240975,Who is waiting?,Man,"[""customers""]",0.0,2,14.275880879722536,166.66786302812397,49.734184984117746,266.3979739882052,35.524782026186585,301.97115399641916,18.983143963851035,320.9542979602702,312147968,576,281,196.31362776272,0.0,9.0,37,0.24324324324324326,0.23461538461538461,0.0
gqa,static_diverse_chunk@50,Static+Diverse,0.5,chunk,n166008,20240975,Who is waiting?,People,"[""customers""]",0.0,2,24.933099863119423,326.9272537436336,93.42091879807413,529.8400730243884,53.5219429875724,583.4314019884914,19.337069999892265,602.7684719883837,610009088,1152,395,404.3565489118919,0.0,18.0,37,0.4864864864864865,0.48034188034188036,0.0
gqa,fullload,FullLoad,1.0,full,n166008,20240976,Is there any beer in this photo?,No,"[""no""]",1.0,2,,369.8751341435127,,,603.9015110000037,610.6133800349198,20.20255895331502,630.8159389882348,1226833920,2368,64,,553.2863671542145,,,1.0,0.24615384615384617,0.0
gqa,recompute,ReComp,,none,n166008,20240976,Is there any beer in this photo?,No,"[""no""]",1.0,2,,0.0,,,534.9382599815726,534.9384850123897,19.07243498135358,554.0109199937433,0,0,0,,,,,,,
gqa,sparsevlm,SparseVLM,0.25,token,n166008,20240976,Is there any beer in this photo?,No,"[""no""]",1.0,2,,412.03161812154576,,,780.9131880057976,787.6073330407962,20.78317297855392,808.3905060193501,983793664,2956,136,,708.2389970892109,,,0.7483108108108109,0.24615384615384617,0.1875
gqa,static_diverse_chunk@25,Static+Diverse,0.25,chunk,n166008,20240976,Is there any beer in this photo?,No,"[""no""]",1.0,2,17.110159911680967,175.57418288197368,56.470749026630074,288.56196301057935,36.286146962083876,324.8978949850425,19.851246033795178,344.7491410188377,312147968,576,281,208.79865280585364,0.0,9.0,37,0.24324324324324326,0.23461538461538461,0.0
gqa,static_diverse_chunk@50,Static+Diverse,0.5,chunk,n166008,20240976,Is there any beer in this photo?,No,"[""no""]",1.0,2,24.873857095371932,325.3426648443565,93.970411864575,530.4666989832185,41.64220695383847,572.1801419858821,19.240919034928083,591.4210610208102,610009088,1152,395,404.3818269856274,0.0,18.0,37,0.4864864864864865,0.48034188034188036,0.0
gqa,fullload,FullLoad,1.0,full,n166008,20240957,What is underneath the glass?,Water,"[""table""]",0.0,2,,422.3437738837674,,,697.1882340149023,704.1665869764984,20.140759996138513,724.3073469726369,1226833920,2368,64,,639.1885579796508,,,1.0,0.24615384615384617,0.0
gqa,recompute,ReComp,,none,n166008,20240957,What is underneath the glass?,Water,"[""table""]",0.0,2,,0.0,,,538.6144940275699,538.6146560194902,19.54243000363931,558.1570860231295,0,0,0,,,,,,,
gqa,sparsevlm,SparseVLM,0.25,token,n166008,20240957,What is underneath the glass?,Table,"[""table""]",1.0,2,,392.0150582562201,,,753.9654700085521,760.7252800371498,24.120788963045925,784.8460690001957,939950080,2868,150,,679.003864119295,,,0.7111486486486487,0.24615384615384617,0.03125
gqa,static_diverse_chunk@25,Static+Diverse,0.25,chunk,n166008,20240957,What is underneath the glass?,Table,"[""table""]",1.0,2,14.474919938948005,166.7705388390459,50.437854893971235,267.03957899007946,37.15711599215865,304.24147396115586,19.112656998913735,323.3541309600696,312147968,576,281,196.16326707182452,0.0,9.0,37,0.24324324324324326,0.23461538461538461,0.0
gqa,static_diverse_chunk@50,Static+Diverse,0.5,chunk,n166008,20240957,What is underneath the glass?,Table,"[""table""]",1.0,2,22.71998714422807,314.62679017568007,89.82111210934818,509.12397395586595,56.70973501401022,565.9061329788528,19.52487201197073,585.4310049908236,610009088,1152,395,389.29959206143394,0.0,18.0,37,0.4864864864864865,0.48034188034188036,0.0
gqa,fullload,FullLoad,1.0,full,n166008,20240935,What is the item of furniture underneath the water bottle?,Table,"[""table""]",1.0,2,,458.9884379529394,,,752.399803022854,759.1333800228313,25.326773000415415,784.4601530232467,1226833920,2368,64,,690.0088680558838,,,1.0,0.24615384615384617,0.0
gqa,recompute,ReComp,,none,n166008,20240935,What is the item of furniture underneath the water bottle?,Table,"[""table""]",1.0,2,,0.0,,,511.3945149932988,511.39473501825705,19.13256896659732,530.5273039848544,0,0,0,,,,,,,
gqa,sparsevlm,SparseVLM,0.25,token,n166008,20240935,What is the item of furniture underneath the water bottle?,Table,"[""table""]",1.0,2,,409.18375010369346,,,779.7182829817757,786.3842289661989,25.145288032945246,811.5295169991441,927956992,2846,144,,700.0638918834738,,,0.7018581081081081,0.24615384615384617,0.0625
gqa,static_diverse_chunk@25,Static+Diverse,0.25,chunk,n166008,20240935,What is the item of furniture underneath the water bottle?,Table,"[""table""]",1.0,2,17.79225916834548,179.28822006797418,57.778682152274996,295.5550210317597,40.87766702286899,336.49702701950446,18.89401499647647,355.39104201598093,312147968,576,281,213.78940891008824,0.0,9.0,37,0.24324324324324326,0.23461538461538461,0.0
gqa,static_diverse_chunk@50,Static+Diverse,0.5,chunk,n166008,20240935,What is the item of furniture underneath the water bottle?,Table,"[""table""]",1.0,2,22.380626935046166,315.4314821003936,90.61455988558009,510.4953200207092,41.65525396820158,552.2199859842658,19.209563033655286,571.4295490179211,610009088,1152,395,390.4207688756287,0.0,18.0,37,0.4864864864864865,0.48034188034188036,0.0
gqa,fullload,FullLoad,1.0,full,n166008,20241047,Who is sitting in front of the water?,Man,"[""man""]",1.0,2,,457.3501811828464,,,754.2000170215033,760.8414440182969,34.64853996410966,795.4899839824066,1226833920,2368,64,,689.2219810979441,,,1.0,0.24615384615384617,0.0
gqa,recompute,ReComp,,none,n166008,20241047,Who is sitting in front of the water?,Man,"[""man""]",1.0,2,,0.0,,,535.364507988561,535.364621959161,19.358963996637613,554.7235859557986,0,0,0,,,,,,,
gqa,sparsevlm,SparseVLM,0.25,token,n166008,20241047,Who is sitting in front of the water?,Man,"[""man""]",1.0,2,,391.2126232753508,,,740.3751880046912,747.071165998932,39.53274298692122,786.6039089858532,959086592,2908,168,,669.3485429277644,,,0.7280405405405406,0.24615384615384617,0.15625
gqa,static_diverse_chunk@25,Static+Diverse,0.25,chunk,n166008,20241047,Who is sitting in front of the water?,Man,"[""man""]",1.0,2,13.685732963494956,165.90937308501452,49.47810131125152,264.7365209995769,38.02435303805396,302.8099410003051,19.652829971164465,322.4627709714696,312147968,576,281,195.60533575713634,0.0,9.0,37,0.24324324324324326,0.23461538461538461,0.0
gqa,static_diverse_chunk@50,Static+Diverse,0.5,chunk,n166008,20241047,Who is sitting in front of the water?,Man,"[""man""]",1.0,2,21.061870793346316,306.30072008352727,86.30892902147025,490.97125697880983,51.98757897596806,543.0279589490965,19.73600802011788,562.7639669692144,610009088,1152,395,376.5674729947932,0.0,18.0,37,0.4864864864864865,0.48034188034188036,0.0
gqa,fullload,FullLoad,1.0,full,n67005,20716952,What is on the bed near the bag?,Pillow,"[""cord""]",0.0,4,,382.7866849023849,,,641.4810339920223,647.9910429916345,58.241849998012185,706.2328929896466,1233125376,2368,64,,587.5038132071495,,,1.0,0.24489795918367346,0.0
gqa,recompute,ReComp,,none,n67005,20716952,What is on the bed near the bag?,Pillow,"[""cord""]",0.0,4,,0.0,,,535.2222140063532,535.2224829839543,57.65940900892019,592.8818919928744,0,0,0,,,,,,,
gqa,sparsevlm,SparseVLM,0.25,token,n67005,20716952,What is on the bed near the bag?,Pillow,"[""cord""]",0.0,4,,382.0027448819019,,,709.3352560186759,716.0366229945794,80.54440200794488,796.5810250025243,1000210432,2984,154,,649.5327029842883,,,0.7601351351351351,0.24489795918367346,0.15625
