dataset,method_key,method,retention,retention_kind,image_id,question_id,question,prediction,ground_truth,correct,generated_tokens,selector_ms,ssd_read_ms,scatter_ms,prepare_ms,prefill_ms,ttft_ms,decode_ms,e2e_latency_ms,ssd_read_bytes,ssd_read_chunks,ssd_preads,chunk_io_ms,hook_ms,n_chunks_selected,n_chunks_total,touched_chunk_fraction,logical_kv_ratio,fallback_rate
gqa,static_diverse_chunk@15,Static+Diverse,0.15,chunk,n90294,20385928,Are both the charger and the calculator made of plastic?,Yes,"[""yes""]",1.0,2,10.39426785428077,137.84514676081017,35.49252089578658,206.40309795271605,37.808824970852584,244.25589496968314,19.15129803819582,263.40719300787896,216989696,384,239,154.9394997418858,0.0,6.0,37,0.16216216216216217,0.16452991452991453,0.0
gqa,static_diverse_chunk@20,Static+Diverse,0.2,chunk,n90294,20385928,Are both the charger and the calculator made of plastic?,Yes,"[""yes""]",1.0,2,13.03296786500141,156.40589775284752,42.99620189704001,241.55835498822853,49.18723303126171,290.79261899460107,19.92043200880289,310.71305100340396,250544128,448,263,179.45830896496773,0.0,7.0,37,0.1891891891891892,0.1918803418803419,0.0
gqa,fullload,FullLoad,1.0,full,n16425,20342389,Which color is the bus to the right of the other bus?,White,"[""blue""]",0.0,2,,378.2543338020332,,,637.0989930001087,644.0471590030938,19.900129991583526,663.9472889946774,1278214144,2496,64,,589.7036928799935,,,1.0,0.2461033634126333,0.0
gqa,recompute,ReComp,,none,n16425,20342389,Which color is the bus to the right of the other bus?,White,"[""blue""]",0.0,2,,0.0,,,565.3295129886828,565.3296950040385,18.883864977397025,584.2135599814355,0,0,0,,,,,,,
gqa,sparsevlm,SparseVLM,0.25,token,n16425,20342389,Which color is the bus to the right of the other bus?,White,"[""blue""]",0.0,2,,400.2327991765924,,,772.6638910244219,779.6256400179118,34.69572600442916,814.321366022341,943013888,2936,176,,695.0281567987986,,,0.6762820512820513,0.2461033634126333,0.0625
gqa,static_diverse_chunk@10,Static+Diverse,0.1,chunk,n16425,20342389,Which color is the bus to the right of the other bus?,Blue,"[""blue""]",1.0,2,12.06630509113893,100.87365878280252,37.449262861628085,172.16001101769507,65.21661899751052,237.43541399016976,22.134881000965834,259.5702949911356,139886592,256,179,116.47829302819446,0.0,4.0,39,0.10256410256410256,0.12059064807219032,0.0
gqa,static_diverse_chunk@15,Static+Diverse,0.15,chunk,n16425,20342389,Which color is the bus to the right of the other bus?,Blue,"[""blue""]",1.0,2,15.55830508004874,132.35042005544528,44.83306099427864,221.54737095115706,55.027001013513654,276.6350849997252,19.44658998399973,296.08167498372495,202244096,384,237,155.2304329816252,0.0,6.0,39,0.15384615384615385,0.15873666940114847,0.0
gqa,static_diverse_chunk@20,Static+Diverse,0.2,chunk,n16425,20342389,Which color is the bus to the right of the other bus?,White,"[""blue""]",0.0,2,15.880306018516421,152.90619805455208,50.29902316164225,253.1284830183722,51.82446201797575,305.0153010408394,19.426299957558513,324.4416009983979,267452416,512,249,180.69231102708727,0.0,8.0,39,0.20512820512820512,0.21123872026251025,0.0
gqa,fullload,FullLoad,1.0,full,n16425,20342508,"What vehicle is the telephone pole behind of, a train or a bus?",Bus,"[""bus""]",1.0,2,,416.30426404299214,,,702.760630985722,709.684556000866,19.70403001178056,729.3885860126466,1278214144,2496,64,,647.6990800001658,,,1.0,0.2461033634126333,0.0
gqa,recompute,ReComp,,none,n16425,20342508,"What vehicle is the telephone pole behind of, a train or a bus?",Bus,"[""bus""]",1.0,2,,0.0,,,570.7169139641337,570.7172440015711,18.586362013593316,589.3036060151644,0,0,0,,,,,,,
gqa,sparsevlm,SparseVLM,0.25,token,n16425,20342508,"What vehicle is the telephone pole behind of, a train or a bus?",Bus,"[""bus""]",1.0,2,,415.79255869146436,,,791.9438889948651,798.8416909938678,24.473119992762804,823.3148109866306,1011367936,3070,166,,718.7827950110659,,,0.7299679487179487,0.2461033634126333,0.125
gqa,static_diverse_chunk@10,Static+Diverse,0.1,chunk,n16425,20342508,"What vehicle is the telephone pole behind of, a train or a bus?",Bus,"[""bus""]",1.0,2,12.066774070262909,101.08372871764004,37.11496078176424,171.47780599771068,58.56706900522113,230.10443401290104,19.152906956151128,249.25734096905217,139886592,256,179,116.40231683850288,0.0,4.0,39,0.10256410256410256,0.12059064807219032,0.0
gqa,static_diverse_chunk@15,Static+Diverse,0.15,chunk,n16425,20342508,"What vehicle is the telephone pole behind of, a train or a bus?",Bus,"[""bus""]",1.0,2,14.121852058451623,131.1748462030664,41.59322689520195,213.66008801851422,52.51559999305755,266.2211050046608,19.93134099757299,286.1524460022338,202244096,384,237,151.80258807959035,0.0,6.0,39,0.15384615384615385,0.15873666940114847,0.0
gqa,static_diverse_chunk@20,Static+Diverse,0.2,chunk,n16425,20342508,"What vehicle is the telephone pole behind of, a train or a bus?",Bus,"[""bus""]",1.0,2,14.184942003339529,147.46972458669916,46.35104490444064,240.22452801000327,37.44064795318991,277.711745002307,19.767899997532368,297.47964499983937,267452416,512,249,173.45995601499453,0.0,8.0,39,0.20512820512820512,0.21123872026251025,0.0
gqa,fullload,FullLoad,1.0,full,n16425,20342449,Which kind of vehicle is gold?,Bus,"[""bus""]",1.0,2,,425.46999285696074,,,724.7573249624111,731.702379998751,45.20159005187452,776.9039700506255,1278214144,2496,64,,669.4987608934753,,,1.0,0.2461033634126333,0.0
gqa,recompute,ReComp,,none,n16425,20342449,Which kind of vehicle is gold?,Bus,"[""bus""]",1.0,2,,0.0,,,562.9486200050451,562.948827049695,19.334845943376422,582.2836729930714,0,0,0,,,,,,,
gqa,sparsevlm,SparseVLM,0.25,token,n16425,20342449,Which kind of vehicle is gold?,Bus,"[""bus""]",1.0,2,,326.7260498832911,,,612.2257730457932,619.1298540215939,21.336649951990694,640.4665039735846,943013888,2936,162,,559.5845899661072,,,0.6762820512820513,0.2461033634126333,0.0625
gqa,static_diverse_chunk@10,Static+Diverse,0.1,chunk,n16425,20342449,Which kind of vehicle is gold?,Bus,"[""bus""]",1.0,2,11.225770169403404,100.16270779306069,34.98912591021508,166.89681803109124,45.02494999906048,211.9662810000591,19.713543995749205,231.6798249958083,139886592,256,179,114.8759689531289,0.0,4.0,39,0.10256410256410256,0.12059064807219032,0.0
gqa,static_diverse_chunk@15,Static+Diverse,0.15,chunk,n16425,20342449,Which kind of vehicle is gold?,Bus,"[""bus""]",1.0,2,10.308694036211818,121.18731182999909,34.02783814817667,187.48502800008282,43.90247899573296,231.43259098287672,18.89200002187863,250.32459100475535,202244096,384,237,137.48177204979584,0.0,6.0,39,0.15384615384615385,0.15873666940114847,0.0
gqa,static_diverse_chunk@20,Static+Diverse,0.2,chunk,n16425,20342449,Which kind of vehicle is gold?,Bus,"[""bus""]",1.0,2,11.818651983048767,140.92724700458348,42.33355005271733,224.08431599615142,46.63684300612658,270.7847210112959,19.485931028611958,290.2706520399079,267452416,512,249,163.8633930706419,0.0,8.0,39,0.20512820512820512,0.21123872026251025,0.0
gqa,fullload,FullLoad,1.0,full,n16425,20342331,On which side is the person?,Left,"[""left""]",1.0,2,,408.1376396352425,,,691.3253749953583,698.1458510272205,23.84826197521761,721.9941130024381,1278214144,2496,64,,637.1721638715826,,,1.0,0.2461033634126333,0.0
gqa,recompute,ReComp,,none,n16425,20342331,On which side is the person?,Left,"[""left""]",1.0,2,,0.0,,,557.1966770221479,557.1970599703491,19.552255980670452,576.7493159510195,0,0,0,,,,,,,
gqa,sparsevlm,SparseVLM,0.25,token,n16425,20342331,On which side is the person?,Left,"[""left""]",1.0,2,,391.61871059332043,,,753.958830027841,760.7641509966925,44.74027099786326,805.5044219945557,941965312,2934,160,,678.2471410697326,,,0.6754807692307693,0.2461033634126333,0.0625
gqa,static_diverse_chunk@10,Static+Diverse,0.1,chunk,n16425,20342331,On which side is the person?,The image shows a scene with several people walking on a sidewalk. On the,"[""left""]",0.0,16,11.775374005082995,100.83116381429136,36.442437674850225,170.05410004639998,42.182881967164576,212.29742601281032,285.4820879874751,497.7795140002854,139886592,256,179,116.05234595481306,0.0,4.0,39,0.10256410256410256,0.12059064807219032,0.0
gqa,static_diverse_chunk@15,Static+Diverse,0.15,chunk,n16425,20342331,On which side is the person?,Left,"[""left""]",1.0,2,15.417736023664474,140.074918163009,44.562397932168096,228.19433902623132,41.17862496059388,269.4354369887151,19.122036988846958,288.55747397756204,202244096,384,237,162.26519591873512,0.0,6.0,39,0.15384615384615385,0.15873666940114847,0.0
gqa,static_diverse_chunk@20,Static+Diverse,0.2,chunk,n16425,20342331,On which side is the person?,Left,"[""left""]",1.0,2,16.655926185194403,151.79241087753326,51.63053725846112,254.50607802486047,45.56850402150303,300.1352720311843,19.69948800979182,319.8347600409761,267452416,512,249,180.18719693645835,0.0,8.0,39,0.20512820512820512,0.21123872026251025,0.0
gqa,fullload,FullLoad,1.0,full,n16425,20342481,What vehicle is in front of the telephone pole?,Bus,"[""bus""]",1.0,2,,439.67582716140896,,,748.9287899807096,755.8547609951347,25.959722988773137,781.8144839839078,1278214144,2496,64,,688.0878911470063,,,1.0,0.2461033634126333,0.0
gqa,recompute,ReComp,,none,n16425,20342481,What vehicle is in front of the telephone pole?,Bus,"[""bus""]",1.0,2,,0.0,,,550.7273350376636,550.7276300340891,19.30663298116997,570.0342630152591,0,0,0,,,,,,,
gqa,sparsevlm,SparseVLM,0.25,token,n16425,20342481,What vehicle is in front of the telephone pole?,Bus,"[""bus""]",1.0,2,,430.78629998490214,,,817.5350109813735,824.4224750087596,24.958071007858962,849.3805460166186,1051508736,3152,148,,742.7823280449957,,,0.7628205128205128,0.2461033634126333,0.21875
gqa,static_diverse_chunk@10,Static+Diverse,0.1,chunk,n16425,20342481,What vehicle is in front of the telephone pole?,Bus,"[""bus""]",1.0,2,11.689426144585013,102.06006572116166,36.0427240957506,170.9579270100221,37.97278297133744,208.9744900004007,19.87939001992345,228.85388002032414,139886592,256,179,117.37673910101876,0.0,4.0,39,0.10256410256410256,0.12059064807219032,0.0
gqa,static_diverse_chunk@15,Static+Diverse,0.15,chunk,n16425,20342481,What vehicle is in front of the telephone pole?,Bus,"[""bus""]",1.0,2,11.501598346512765,122.82077322015539,36.11915715737268,194.1673060064204,38.462991011328995,232.67614701762795,20.00669698463753,252.68284400226548,202244096,384,237,140.57270396733657,0.0,6.0,39,0.15384615384615385,0.15873666940114847,0.0
gqa,static_diverse_chunk@20,Static+Diverse,0.2,chunk,n16425,20342481,What vehicle is in front of the telephone pole?,Bus,"[""bus""]",1.0,2,16.038228990510106,150.77607508283108,50.62601494137198,251.7418650095351,43.987099023070186,295.79048801679164,20.004596968647093,315.79508498543873,267452416,512,249,178.78294305410236,0.0,8.0,39,0.20512820512820512,0.21123872026251025,0.0
gqa,fullload,FullLoad,1.0,full,n16425,20342394,Is the bus to the right of the other bus red and large?,No,"[""no""]",1.0,2,,372.13019689079374,,,630.4003520053811,637.2167250374332,19.50847898842767,656.7252040258609,1278214144,2496,64,,583.059083961416,,,1.0,0.2461033634126333,0.0
gqa,recompute,ReComp,,none,n16425,20342394,Is the bus to the right of the other bus red and large?,No,"[""no""]",1.0,2,,0.0,,,564.7357109701261,564.7361009614542,19.57180304452777,584.307904005982,0,0,0,,,,,,,
gqa,sparsevlm,SparseVLM,0.25,token,n16425,20342394,Is the bus to the right of the other bus red and large?,No,"[""no""]",1.0,2,,363.7646061833948,,,684.5097639597952,691.4039819967002,20.603707002010196,712.0076889987104,959889408,2970,166,,623.183325456921,,,0.6899038461538461,0.2461033634126333,0.09375
gqa,static_diverse_chunk@10,Static+Diverse,0.1,chunk,n16425,20342394,Is the bus to the right of the other bus red and large?,No,"[""no""]",1.0,2,9.616389113944024,96.50399419479072,29.70094798365608,153.65520300110802,36.77080798661336,190.4704489861615,19.314332050271332,209.78478103643283,139886592,256,179,108.6786329979077,0.0,4.0,39,0.10256410256410256,0.12059064807219032,0.0
gqa,static_diverse_chunk@15,Static+Diverse,0.15,chunk,n16425,20342394,Is the bus to the right of the other bus red and large?,No,"[""no""]",1.0,2,11.641707795206457,125.72225800249726,35.59099789708853,196.51830894872546,38.25502801919356,234.81952998554334,19.227248965762556,254.0467789513059,202244096,384,237,143.56319495709613,0.0,6.0,39,0.15384615384615385,0.15873666940114847,0.0
gqa,static_diverse_chunk@20,Static+Diverse,0.2,chunk,n16425,20342394,Is the bus to the right of the other bus red and large?,No,"[""no""]",1.0,2,13.335915689822286,142.80102017801255,44.043753296136856,230.46747798798606,49.37928303843364,279.89465498831123,19.256835978012532,299.15149096632376,267452416,512,249,166.90856195054948,0.0,8.0,39,0.20512820512820512,0.21123872026251025,0.0
gqa,fullload,FullLoad,1.0,full,n527589,201235880,Who is wearing the earring?,Woman,"[""woman""]",1.0,2,,366.7096617282368,,,611.2736799987033,617.789026000537,19.84301896300167,637.6320449635386,1226833920,2368,64,,559.8145521362312,,,1.0,0.24615384615384617,0.0
gqa,recompute,ReComp,,none,n527589,201235880,Who is wearing the earring?,Woman,"[""woman""]",1.0,2,,0.0,,,536.4105579792522,536.4108759677038,18.7047750223428,555.1156509900466,0,0,0,,,,,,,
gqa,sparsevlm,SparseVLM,0.25,token,n527589,201235880,Who is wearing the earring?,Woman,"[""woman""]",1.0,2,,374.16772526921704,,,713.171796000097,720.1023920206353,20.85938601521775,740.9617780358531,1015250944,3016,136,,647.5105990539305,,,0.7736486486486487,0.24615384615384617,0.1875
gqa,static_diverse_chunk@10,Static+Diverse,0.1,chunk,n527589,201235880,Who is wearing the earring?,Woman,"[""woman""]",1.0,2,10.80162200378254,100.63482099212706,34.18254287680611,165.7727290294133,45.18558899872005,211.01882902439684,19.727693987078965,230.7465230114758,146669568,256,175,115.15428015263751,0.0,4.0,37,0.10810810810810811,0.10982905982905983,0.0
gqa,static_diverse_chunk@15,Static+Diverse,0.15,chunk,n527589,201235880,Who is wearing the earring?,Woman,"[""woman""]",1.0,2,15.581495885271579,145.80138126621023,45.50764209125191,235.5509889894165,43.722034024540335,279.3351580039598,19.389005028642714,298.7241630326025,211943424,384,257,168.62172406399623,0.0,6.0,37,0.16216216216216217,0.16452991452991453,0.0
gqa,static_diverse_chunk@20,Static+Diverse,0.2,chunk,n527589,201235880,Who is wearing the earring?,Woman,"[""woman""]",1.0,2,11.00554398726672,147.78075623326004,38.639197940938175,222.69662603503093,37.1649949811399,259.90704901050776,19.639825040940195,279.54687405144796,245497856,448,275,167.16945747612044,0.0,7.0,37,0.1891891891891892,0.1918803418803419,0.0
gqa,fullload,FullLoad,1.0,full,n527589,201235578,Does the basket look narrow?,No,"[""no""]",1.0,2,,431.15233519347385,,,715.0677909958176,721.6744119650684,19.521113019436598,741.195524984505,1226833920,2368,64,,650.4856111714616,,,1.0,0.24615384615384617,0.0
gqa,recompute,ReComp,,none,n527589,201235578,Does the basket look narrow?,No,"[""no""]",1.0,2,,0.0,,,540.6454900512472,540.6458300421946,19.2192189861089,559.8650490283035,0,0,0,,,,,,,
gqa,sparsevlm,SparseVLM,0.25,token,n527589,201235578,Does the basket look narrow?,No,"[""no""]",1.0,2,,410.0380159798078,,,781.6484950017184,788.3162749931216,26.82840102352202,815.1446760166436,994738176,2976,138,,704.7509462572634,,,0.7567567567567568,0.24615384615384617,0.15625
gqa,static_diverse_chunk@10,Static+Diverse,0.1,chunk,n527589,201235578,Does the basket look narrow?,Yes,"[""no""]",0.0,2,10.32583211781457,99.98380905017257,32.043846033047885,161.20884998235852,56.80831300560385,218.07634498691186,19.229869008995593,237.30621399590746,146669568,256,175,113.18302107974887,0.0,4.0,37,0.10810810810810811,0.10982905982905983,0.0
gqa,static_diverse_chunk@15,Static+Diverse,0.15,chunk,n527589,201235578,Does the basket look narrow?,No,"[""no""]",1.0,2,14.408552960958332,142.91902136756107,43.563669081777334,229.11093902075663,50.5360440001823,279.707623005379,18.993926991242915,298.7015499966219,211943424,384,257,165.08851188700646,0.0,6.0,37,0.16216216216216217,0.16452991452991453,0.0
gqa,static_diverse_chunk@20,Static+Diverse,0.2,chunk,n527589,201235578,Does the basket look narrow?,No,"[""no""]",1.0,2,15.087877225596458,157.04051300417632,46.94101389031857,250.67687802948058,53.721147996839136,304.4591460493393,18.973630969412625,323.43277701875195,245497856,448,275,182.47327802237123,0.0,7.0,37,0.1891891891891892,0.1918803418803419,0.0
gqa,fullload,FullLoad,1.0,full,n527589,201235768,What is the bag to the left of the shelves called?,Purse,"[""handbag""]",0.0,3,,406.82005719281733,,,685.0143219926395,691.5387620101683,38.59951900085434,730.1382810110226,1226833920,2368,64,,626.2992866686545,,,1.0,0.24615384615384617,0.0
gqa,recompute,ReComp,,none,n527589,201235768,What is the bag to the left of the shelves called?,Purse,"[""handbag""]",0.0,3,,0.0,,,547.2661919775419,547.2664559492841,37.41613100282848,584.6825869521126,0,0,0,,,,,,,
gqa,sparsevlm,SparseVLM,0.25,token,n527589,201235768,What is the bag to the left of the shelves called?,Purse,"[""handbag""]",0.0,3,,341.6442772722803,,,645.3973019961268,652.1685459883884,40.848176984582096,693.0167229729705,995328000,2978,138,,590.0400460814126,,,0.7576013513513513,0.24615384615384617,0.1875
gqa,static_diverse_chunk@10,Static+Diverse,0.1,chunk,n527589,201235768,What is the bag to the left of the shelves called?,Bananas,"[""handbag""]",0.0,3,11.621766141615808,104.17132615111768,35.60896299313754,172.40542999934405,43.48239302635193,215.93396802200004,38.565653027035296,254.49962104903534,146669568,256,175,119.38724981155246,0.0,4.0,37,0.10810810810810811,0.10982905982905983,0.0
gqa,static_diverse_chunk@15,Static+Diverse,0.15,chunk,n527589,201235768,What is the bag to the left of the shelves called?,Banana,"[""handbag""]",0.0,3,15.376018011011183,145.06624400382861,44.80686306487769,233.63291198620573,42.57689497899264,276.2721920153126,38.31086098216474,314.58305299747735,211943424,384,257,167.60599287226796,0.0,6.0,37,0.16216216216216217,0.16452991452991453,0.0
gqa,static_diverse_chunk@20,Static+Diverse,0.2,chunk,n527589,201235768,What is the bag to the left of the shelves called?,Purse,"[""handbag""]",0.0,3,11.180365167092532,148.04868621286005,38.56393008027226,223.77899300772697,49.9048350029625,273.72946101240814,38.53848797734827,312.2679489897564,245497856,448,275,168.13742002705112,0.0,7.0,37,0.1891891891891892,0.1918803418803419,0.0
gqa,fullload,FullLoad,1.0,full,n527589,201235672,What are the fruits on top of the basket?,Bananas,"[""bananas""]",1.0,3,,361.6613536141813,,,597.9404220124707,604.4393620104529,38.74406003160402,643.1834220420569,1226833920,2368,64,,553.380494879093,,,1.0,0.24615384615384617,0.0
gqa,recompute,ReComp,,none,n527589,201235672,What are the fruits on top of the basket?,Bananas,"[""bananas""]",1.0,3,,0.0,,,516.0768950008787,516.0771809751168,37.82880899962038,553.9059899747372,0,0,0,,,,,,,
gqa,sparsevlm,SparseVLM,0.25,token,n527589,201235672,What are the fruits on top of the basket?,Bananas,"[""bananas""]",1.0,3,,322.9521707398817,,,617.3704160028137,624.0106490440667,40.60635395580903,664.6170029998757,955809792,2900,154,,561.8552809464745,,,0.7246621621621622,0.24615384615384617,0.09375
gqa,static_diverse_chunk@10,Static+Diverse,0.1,chunk,n527589,201235672,What are the fruits on top of the basket?,Bananas,"[""bananas""]",1.0,3,8.704046078491956,96.45498503232375,27.65620080754161,149.7061750269495,35.037434950936586,184.78673900244758,38.83774904534221,223.62448804778978,146669568,256,175,107.87374107167125,0.0,4.0,37,0.10810810810810811,0.10982905982905983,0.0
gqa,static_diverse_chunk@15,Static+Diverse,0.15,chunk,n527589,201235672,What are the fruits on top of the basket?,Bananas,"[""bananas""]",1.0,3,10.649136151187122,134.45537688676268,34.91966496221721,202.62705901404843,56.08890001894906,258.76001903088763,38.6489030206576,297.40892205154523,211943424,384,257,151.45217487588525,0.0,6.0,37,0.16216216216216217,0.16452991452991453,0.0
gqa,static_diverse_chunk@20,Static+Diverse,0.2,chunk,n527589,201235672,What are the fruits on top of the basket?,Bananas,"[""bananas""]",1.0,3,11.379717150703073,157.55396528402343,38.70352992089465,233.609538001474,36.30895499372855,269.9644090025686,38.23805699357763,308.2024659961462,245497856,448,275,177.62535880319774,0.0,7.0,37,0.1891891891891892,0.1918803418803419,0.0
gqa,fullload,FullLoad,1.0,full,n527589,201235514,On which side of the image are the shelves?,Right,"[""right""]",1.0,2,,377.3075968492776,,,637.2543549514376,643.9038859680295,33.853424014523625,677.7573099825531,1226833920,2368,64,,585.3154778596945,,,1.0,0.24615384615384617,0.0
gqa,recompute,ReComp,,none,n527589,201235514,On which side of the image are the shelves?,Right,"[""right""]",1.0,2,,0.0,,,544.0094590303488,544.009970035404,19.903320993762463,563.9132910291664,0,0,0,,,,,,,
gqa,sparsevlm,SparseVLM,0.25,token,n527589,201235514,On which side of the image are the shelves?,Right,"[""right""]",1.0,2,,407.9288520151749,,,784.4168109586462,791.1795289837755,24.752403027378023,815.9319320111535,1003716608,2994,138,,707.5723430607468,,,0.7643581081081081,0.24615384615384617,0.1875
gqa,static_diverse_chunk@10,Static+Diverse,0.1,chunk,n527589,201235514,On which side of the image are the shelves?,Bananas,"[""right""]",0.0,3,10.75129205128178,100.99135944619775,33.43733010115102,165.183053992223,53.742900025099516,218.9868270070292,38.14752498874441,257.1343519957736,146669568,256,175,115.37951487116516,0.0,4.0,37,0.10810810810810811,0.10982905982905983,0.0
gqa,static_diverse_chunk@15,Static+Diverse,0.15,chunk,n527589,201235514,On which side of the image are the shelves?,Right,"[""right""]",1.0,2,15.53261128719896,153.6260424181819,45.26930092833936,243.88133303727955,46.984807995613664,290.93130701221526,19.485733995679766,310.417041007895,211943424,384,257,176.97960085934028,0.0,6.0,37,0.16216216216216217,0.16452991452991453,0.0
gqa,static_diverse_chunk@20,Static+Diverse,0.2,chunk,n527589,201235514,On which side of the image are the shelves?,Right,"[""right""]",1.0,2,14.811698929406703,155.89441685006022,45.03736610058695,246.00057100178674,37.625285040121526,283.6719900369644,19.68893496086821,303.3609249978326,245497856,448,275,179.9806280178018,0.0,7.0,37,0.1891891891891892,0.1918803418803419,0.0
gqa,fullload,FullLoad,1.0,full,n527589,201235536,How are the pieces of furniture on top of the floor called?,Shelves,"[""shelves""]",1.0,4,,441.41370826400816,,,744.4463850115426,751.0748520144261,57.57539498154074,808.6502469959669,1226833920,2368,64,,673.2051288709044,,,1.0,0.24615384615384617,0.0
gqa,recompute,ReComp,,none,n527589,201235536,How are the pieces of furniture on top of the floor called?,Shelves,"[""shelves""]",1.0,4,,0.0,,,541.5520759997889,541.5523470146582,55.32984697492793,596.8821939895861,0,0,0,,,,,,,
gqa,sparsevlm,SparseVLM,0.25,token,n527589,201235536,How are the pieces of furniture on top of the floor called?,Shelves,"[""shelves""]",1.0,4,,400.3239359590225,,,760.7401220011525,767.3932389589027,65.78023900510743,833.1734779640101,989495296,2966,152,,687.7944690058939,,,0.7525337837837838,0.24615384615384617,0.15625
gqa,static_diverse_chunk@10,Static+Diverse,0.1,chunk,n527589,201235536,How are the pieces of furniture on top of the floor called?,Bananas,"[""shelves""]",0.0,3,10.10421704268083,107.23924799822271,31.384091009385884,167.6860930165276,53.83452703244984,221.57953103305772,38.597842969466,260.1773740025237,146669568,256,175,120.5448690452613,0.0,4.0,37,0.10810810810810811,0.10982905982905983,0.0
gqa,static_diverse_chunk@15,Static+Diverse,0.15,chunk,n527589,201235536,How are the pieces of furniture on top of the floor called?,Shelf,"[""shelves""]",0.0,3,15.143004071433097,155.21115891169757,45.04851083038375,244.38828800339252,42.753336019814014,287.2029970167205,38.47894998034462,325.6819469970651,211943424,384,257,178.10796108096838,0.0,6.0,37,0.16216216216216217,0.16452991452991453,0.0
gqa,static_diverse_chunk@20,Static+Diverse,0.2,chunk,n527589,201235536,How are the pieces of furniture on top of the floor called?,Shelves,"[""shelves""]",1.0,4,14.06414108350873,153.6987567669712,44.88203703658655,243.34952799836174,57.54276301013306,300.9540479979478,57.37439601216465,358.32844401011243,245497856,448,275,177.98024299554527,0.0,7.0,37,0.1891891891891892,0.1918803418803419,0.0
gqa,fullload,FullLoad,1.0,full,n262929,201752972,Which color is the bandana?,Black,"[""dark blue""]",0.0,2,,351.6316839377396,,,585.4749749996699,591.8438310036436,28.928294021170586,620.7721250248142,1132462080,2176,64,,532.149703183677,,,1.0,0.24444444444444444,0.0
gqa,recompute,ReComp,,none,n262929,201752972,Which color is the bandana?,Black,"[""dark blue""]",0.0,2,,0.0,,,500.59776997659355,500.59796700952575,18.97801598533988,519.5759829948656,0,0,0,,,,,,,
gqa,sparsevlm,SparseVLM,0.25,token,n262929,201752972,Which color is the bandana?,Black,"[""dark blue""]",0.0,2,,399.80438572820276,,,774.5358839747496,780.9524770127609,20.783738989848644,801.7362160026096,967966720,2836,136,,697.9009990463965,,,0.8033088235294118,0.24444444444444444,0.1875
gqa,static_diverse_chunk@10,Static+Diverse,0.1,chunk,n262929,201752972,Which color is the bandana?,"""Pol""","[""dark blue""]",0.0,4,10.959862149320543,96.72485146438703,32.8495220746845,158.48422900307924,43.06198499398306,201.58884901320562,56.91714701242745,258.50599602563307,121110528,192,177,109.26841292530298,0.0,3.0,34,0.08823529411764706,0.09212962962962963,0.0
gqa,static_diverse_chunk@15,Static+Diverse,0.15,chunk,n262929,201752972,Which color is the bandana?,Police,"[""dark blue""]",0.0,2,12.303038209211081,130.28219918487594,41.38930718181655,209.0004769852385,54.83156704576686,263.89398402534425,19.04686097986996,282.9408450052142,187957248,320,199,149.79950798442587,0.0,5.0,34,0.14705882352941177,0.15138888888888888,0.0
gqa,static_diverse_chunk@20,Static+Diverse,0.2,chunk,n262929,201752972,Which color is the bandana?,Blue,"[""dark blue""]",0.0,2,15.725532139185816,165.87912250543013,49.52630400657654,264.05119203263894,43.72597299516201,307.84114403650165,19.29218100849539,327.13332504499704,255066112,448,267,192.84964207326993,0.0,7.0,34,0.20588235294117646,0.21064814814814814,0.0
gqa,fullload,FullLoad,1.0,full,n262929,201752809,Do the shoes look dark?,Yes,"[""yes""]",1.0,2,,335.07921698037535,,,550.4902219981886,556.7916129948571,20.034775021485984,576.8263880163431,1132462080,2176,64,,503.1852030660957,,,1.0,0.24444444444444444,0.0
gqa,recompute,ReComp,,none,n262929,201752809,Do the shoes look dark?,Yes,"[""yes""]",1.0,2,,0.0,,,475.8647660491988,475.864892010577,18.931088969111443,494.79598097968847,0,0,0,,,,,,,
gqa,sparsevlm,SparseVLM,0.25,token,n262929,201752809,Do the shoes look dark?,Yes,"[""yes""]",1.0,2,,320.3197969705798,,,614.1182450228371,620.7492779940367,20.682733971625566,641.4320119656622,935198720,2772,144,,558.2666680566035,,,0.7738970588235294,0.24444444444444444,0.09375
gqa,static_diverse_chunk@10,Static+Diverse,0.1,chunk,n262929,201752809,Do the shoes look dark?,"""Pol""","[""yes""]",0.0,4,11.371784028597176,96.53436113148928,33.22150104213506,159.42415298195556,43.11535001033917,202.60057295672596,58.09255299391225,260.6931259506382,121110528,192,177,109.33874285547063,0.0,3.0,34,0.08823529411764706,0.09212962962962963,0.0
gqa,static_diverse_chunk@15,Static+Diverse,0.15,chunk,n262929,201752809,Do the shoes look dark?,Yes,"[""yes""]",1.0,2,10.836427041795105,126.59231398720294,37.082890921738,197.5929060135968,39.777882979251444,237.43145499611273,19.16666200850159,256.5981170046143,187957248,320,199,144.18243704130873,0.0,5.0,34,0.14705882352941177,0.15138888888888888,0.0
gqa,static_diverse_chunk@20,Static+Diverse,0.2,chunk,n262929,201752809,Do the shoes look dark?,Yes,"[""yes""]",1.0,2,12.358218955341727,148.53844133904204,42.56423807237297,231.52495600515977,35.49468598794192,267.06693798769265,19.282677036244422,286.3496150239371,255066112,448,267,171.08461301540956,0.0,7.0,34,0.20588235294117646,0.21064814814814814,0.0
